id,area,height,bld_perimeter_m,centroid_lon,centroid_lat,has_building_tag,area_numeric,height_numeric,pois_within_100m,pois_within_250m,pois_within_500m,roadlen_250m,bld_density_100m,area_to_perimeter_ratio,volume_estimate,population
180,173,7,643.4648432973772,56.20826685072014,58.05854041299381,1,173,7,0,0,0,0.0,0.16787673679890494,36.40146082061473,163961.42223393754,36.58536585365854
181,125,1,643.2562950029969,56.27599402548228,58.04082768972102,1,125,1,0,0,0,0.0,0.16792249325233483,36.39521714694071,23411.45257416584,0.0
182,177,9,643.0987970083952,56.268297144572315,58.027436930793876,1,177,9,0,0,0,306.2127867243579,0.08397853278523222,36.390499171140306,210624.1764829725,94.9367088607595
183,152,2,643.9332516752183,56.20460361732298,58.098247616331925,1,152,2,0,0,0,0.0,0.2516610850427691,36.41546963566001,46898.263620372396,0.0
184,120,5,643.0665190182626,56.22156667205212,58.024691118917815,1,120,5,0,0,0,0.0,0.08398207632809716,36.38953197331526,117004.44845586571,63.291139240506325
185,158,8,643.184746645391,56.233713384960815,58.03474600693178,1,158,8,0,0,1,0.0,0.2519072955564668,36.393074146253326,187259.7616863836,0.0
186,200,2,643.7538626790047,56.23417399461421,58.083053186501836,1,200,2,0,0,0,0.0,0.08390668291447417,36.41010700949746,46878.294128659996,0.0
187,188,2,643.9418606497347,56.28350036254221,58.098976416754645,1,188,2,0,0,0,306.4972172962264,0.08388608534588897,36.4157269158424,46899.221967031815,0.0
188,198,9,643.9297655671835,56.26014356854475,58.09795248678621,1,198,9,0,0,0,306.49774515936724,0.16777482042337488,36.415365450824424,211040.43996787246,0.0
189,68,5,643.4999822452664,56.24053127902671,58.06152282048572,1,68,5,0,0,0,0.0,0.1678690296070012,36.4025124381373,117125.08072013478,0.0
190,166,1,643.711446121335,56.25703326878209,58.079458201359344,1,166,1,0,0,1,0.0,0.2517339947593279,36.408838578742625,23436.786169529507,82.1917808219178
191,195,4,643.1946763060987,56.25147396725279,58.03559018555432,1,195,4,0,0,0,0.0,0.08396800872568252,36.39337158576151,93632.09157273926,0.0
192,247,9,643.3615809045732,56.2304883883178,58.049772604651686,1,247,9,0,0,0,0.0,0.16789938992494138,36.39836978036218,210755.8148457728,0.0
193,222,2,642.9556692447513,56.23689612945083,58.01525755502132,1,222,2,0,1,1,0.0,0.08399424791717061,36.38620966202011,46789.43964182037,0.0
194,145,4,642.8405564147979,56.2688696799326,58.00545489944566,1,145,4,0,0,0,0.0,0.08400689133540004,36.38275836896778,93553.25068078059,94.9367088607595
195,244,4,643.6171010360122,56.26711918130671,58.07145894920861,1,244,4,0,0,0,0.0,0.16784334649713042,36.406016670436394,93726.13978440408,82.1917808219178
196,224,5,643.7988446224481,56.295032180554635,58.08686465453145,1,224,5,0,0,1,0.0,0.08390175364998582,36.41145197330272,117208.2537392475,0.0
197,82,4,643.5296391826123,56.23099826028125,58.06403948133345,1,82,4,0,0,1,0.0,0.08393126268054844,36.40339990394407,93706.66736643547,0.0
198,225,7,643.9339347612113,56.265585805630124,58.098305444880566,1,225,7,0,0,0,0.0,0.08388695352358846,36.41549005001385,164144.18881405055,0.0
199,126,1,643.8269348535687,56.243553398498605,58.089244339019636,1,126,1,0,0,1,0.0,0.16779735145379804,36.41229177805206,23443.214242869348,0.0
200,177,4,643.4494567606598,56.295763392099815,58.05723429782568,1,177,4,0,0,1,0.0,0.251820167735532,36.401000305341675,93688.81563367085,0.0
201,105,2,643.8862038794905,56.27294035501587,58.09426411502918,1,105,2,0,0,0,306.47855529055346,0.1677843643981096,36.41406348539919,46893.026283709034,0.0
202,70,1,642.8600828871131,56.21784218870222,58.00711816548439,1,70,1,0,0,0,0.0,0.16800949275441673,36.38334389522915,23389.399508580696,63.291139240506325
203,218,3,643.9528848677874,56.23645573891711,58.09990963008143,1,218,3,0,0,1,0.0,0.0838848778165504,36.41605636566409,70350.6737657802,0.0
204,61,7,642.9565674159676,56.2092336319835,58.01533401490141,1,61,7,0,0,1,0.0,0.08399414928142851,36.38623658612032,163763.38869088417,63.291139240506325
205,186,7,643.2982616070658,56.27835668712527,58.04439374352631,1,186,7,0,0,0,0.0,0.16791328358218385,36.39647389964255,163896.5189726443,0.0
206,207,9,643.242681927979,56.280400379980094,58.03967075512995,1,207,9,0,0,0,0.0,0.08396274044543124,36.39480944768909,210696.2538640568,0.0
207,142,8,643.108734248206,56.285060190853926,58.02828216671165,1,142,8,0,1,1,0.0,0.2519323257456074,36.39079691724485,187225.9150409892,0.0
208,54,1,643.4028190113604,56.26203210054922,58.05327466845287,1,54,1,0,0,0,0.0,0.2518355139098788,36.39960431437388,23419.608063165837,82.1917808219178
209,213,9,643.3476778306067,56.21081662597795,58.048591729464604,1,213,9,0,0,1,0.0,0.16790244037050958,36.39795353213637,210748.85027175795,0.0
210,80,8,643.8123383000493,56.289424926431685,58.088007828575876,1,80,8,0,0,1,0.0,0.41950137541424576,36.41185539858292,187539.2144193344,0.0
211,123,3,642.789600841701,56.21731991174527,58.001113629285435,1,123,3,0,1,1,0.0,0.16802497851300227,36.38123023298244,70156.4294879101,63.291139240506325
212,144,3,643.5872548110783,56.24484520126808,58.06892748082132,1,144,3,0,0,0,0.0,0.08392494538139385,36.405123782777125,70289.62113846045,0.0
213,71,3,643.6127958260477,56.202907085223536,58.07109382034971,1,71,3,0,0,0,0.0,0.16784429045227853,36.40588787973307,70293.88595763154,36.58536585365854
214,131,3,643.0966235529631,56.278029261642786,58.027252056011434,1,131,3,0,0,0,0.0,0.16795754276432756,36.39043404741507,70207.69590572958,94.9367088607595
215,93,4,643.1381805185229,56.25783449858545,58.030786510777006,1,93,4,0,0,0,0.0,0.1679484191782268,36.3916791515606,93619.51340776091,0.0
216,79,1,643.6430950965732,56.288193857175855,58.073663339128984,1,79,1,0,0,1,0.0,0.08391882364815972,36.406794248248644,23432.98176889367,0.0
217,177,4,643.3821378070861,56.24276780261951,58.05151846100388,1,177,4,0,0,0,0.0,0.16789487977942946,36.39898520641254,93673.82781003675,0.0
218,208,9,643.1320456396788,56.26524881332467,58.03026478650588,1,208,9,0,0,0,0.0,0.16794976599213332,36.39149535235412,210640.8319761408,0.0
219,247,9,643.394882068038,56.21762446169417,58.05260070296483,1,247,9,0,0,0,0.0,0.08394604191707587,36.39936672055371,210772.49665429155,36.58536585365854
220,94,3,643.2716783620417,56.23202975611724,58.042134967999594,1,94,3,0,0,0,306.27458484978376,0.08395955861032896,36.39567784366403,70236.92642404084,0.0
221,65,7,643.197635486722,56.28103004682045,58.03584175413437,1,65,7,0,0,0,0.0,0.16793536791461547,36.39346022506095,163857.3132023291,0.0
222,137,2,643.4658115915954,56.234307329502016,58.05862260433268,1,137,2,0,0,0,0.0,0.08393826220443244,36.40148980068678,46846.228428287184,0.0
223,69,8,643.3923059590161,56.280059445141326,58.05238194623462,1,69,8,0,0,0,0.0,0.0839463244977546,36.39928960300857,187352.1832747921,0.0
224,146,4,643.1335344556719,56.27100672053839,58.03039140055989,1,146,4,0,0,0,0.0,0.2519241587167931,36.391539957210256,93618.47901342793,0.0
225,175,1,643.521323595196,56.22622923700177,58.06333387080035,1,175,1,0,0,2,0.0,0.16786434905302805,36.40315107330219,23426.203998130455,36.58536585365854
226,79,9,643.8655371535569,56.20051978350897,58.092513943199066,1,79,9,0,0,0,0.0,0.08389444633610801,36.41344573945323,211008.2655335256,0.0
227,227,6,643.7029902543873,56.23420964722646,58.07874142691766,1,227,6,0,0,0,0.0,0.33564903349842956,36.40858569331427,140617.8931087685,0.0
228,225,3,643.4876156579703,56.25966084908775,58.0604732779395,1,225,3,0,0,0,0.0,0.08393587097423698,36.402142351369044,70272.98346877989,82.1917808219178
229,230,7,642.9373399000615,56.28784242100452,58.01369711336558,1,230,7,0,1,1,0.0,0.1679925217320427,36.385660197608345,163755.89730040458,0.0
230,245,3,643.8407010063529,56.25334498459059,58.090410410281,1,245,3,0,0,1,0.0,0.16779433482884248,36.41270331382302,70331.9413905626,0.0
231,99,6,643.5895449519157,56.294545098214364,58.06912173906561,1,99,6,0,0,0,0.0,0.2517740828918505,36.405192298033775,140580.00708830243,0.0
232,230,6,643.5423881933093,56.28065843044199,58.06512122063837,1,230,6,0,0,0,0.0,0.16785972945180855,36.40378138519346,140564.25868978992,0.0
233,221,4,642.9638995863497,56.248969097248896,58.015958179392804,1,221,4,0,0,0,306.16320022700324,0.08399334408327112,36.38645637552114,93580.71167888051,0.0
234,69,7,643.4919172897935,56.23301672415861,58.06083836236886,1,69,7,0,0,1,0.0,0.08393539923472433,36.40227108496063,163971.9707539648,0.0
235,219,5,642.9130344204605,56.23741578152059,58.01162765234612,1,219,5,0,0,0,0.0,0.16799786053897256,36.38493153625164,116961.7338876859,0.0
236,136,7,642.8359614349902,56.24783089005799,58.005063471912024,1,136,7,0,0,1,0.0,0.08400739610403432,36.38262057741391,163716.39840352262,0.0
237,130,4,643.5678260978311,56.20191653696043,58.06727936470502,1,130,4,0,0,0,0.0,0.2517812266433079,36.40454250354189,93715.16926198037,36.58536585365854
238,160,7,643.7923814691603,56.281890212460326,58.08631706983283,1,160,7,0,0,0,0.0,0.08390246186725818,36.411258736050605,164089.03707268133,0.0
239,85,9,643.1414312683046,56.22712075393838,58.03106295417926,1,85,9,0,0,1,0.0,0.2519215583054865,36.39177654188742,210645.53359143806,0.0
240,137,8,643.707422953099,56.23523532207725,58.07911717525541,1,137,8,0,0,1,0.0,0.25173531760547396,36.408718260526086,187492.49792733922,0.0
241,230,4,642.9322522729635,56.294212356932405,58.01326395722597,1,230,4,0,0,0,0.0,0.25199045883589716,36.38550767864908,93573.66575325826,0.0
242,214,3,642.8991617467254,56.22039168662432,58.01044635180243,1,214,3,0,0,0,0.0,0.08400045394285387,36.38451561845382,70174.72388414734,63.291139240506325
243,126,6,643.6229254640639,56.26298468938476,58.071952909844015,1,126,6,0,0,0,0.0,0.08392103472847706,36.40619090592907,140591.15479370076,82.1917808219178
244,103,6,643.0199368279427,56.28930015173258,58.020727594270376,1,103,6,0,0,0,0.0,0.2519615722264185,36.38813598433205,140389.78162991954,0.0
245,233,1,643.9416456967592,56.263272333410896,58.09895822004235,1,233,1,0,0,0,0.0,0.08388610889094646,36.41572049203202,23449.59901928802,0.0
246,86,7,643.6511603388935,56.230575650161086,58.07434723431009,1,86,7,0,0,0,0.0,0.3356717581393447,36.40703549649881,164034.01474759445,0.0
247,240,4,643.2576726209372,56.24664738679097,58.040944764232286,1,240,4,0,0,0,0.0,0.16792219091479435,36.395258404372704,93646.1170081186,0.0
248,86,8,643.5991451200098,56.23420594801579,58.06993603295389,1,86,8,0,0,1,0.0,0.08392364177991968,36.405479506368,187444.2841951037,0.0
249,183,8,643.7082203421742,56.20332873475432,58.07918476714229,1,183,8,0,0,0,0.0,0.0839116851390167,36.4087421077454,187492.85298786167,36.58536585365854
250,203,9,643.6918090097606,56.22550084785818,58.07779357904312,1,203,9,0,0,0,0.0,0.08391348390370473,36.408251291163054,210921.23855609057,36.58536585365854
251,207,8,642.794233225286,56.23861584191519,58.001508347261094,1,207,8,0,1,1,0.0,0.16802396063459812,36.381369166209325,187085.87466608765,0.0
252,87,8,643.8017273917794,56.2707953509238,58.087108887918006,1,87,8,0,0,0,0.0,0.16780287553339518,36.411538161934274,187534.48961645216,0.0
253,148,7,643.920717407018,56.26142796301556,58.09718645332898,1,148,7,0,0,0,0.0,0.25166520405690046,36.415095035329855,164139.03909206603,0.0
254,159,5,643.5608340241015,56.252666212288695,58.066686190399494,1,159,5,0,0,0,0.0,0.08392784218591696,36.404333302331,117142.01569271921,82.1917808219178
255,121,2,643.5797759760171,56.23005060701635,58.06829308109704,1,121,2,0,0,0,0.0,0.08392576534897717,36.40490003082483,46858.91488534488,0.0
256,171,6,643.0337664037943,56.20817759027649,58.0219044168335,1,171,6,0,0,0,0.0,0.16797134456373145,36.38855045429873,140394.40013394458,63.291139240506325
257,72,4,642.8580967467278,56.289643207487266,58.006948994877106,1,72,4,0,0,0,0.0,0.16800992909442092,36.383284339878394,93557.15584205014,0.0
258,121,5,642.8862000834197,56.295899013436156,58.00934254186227,1,121,5,0,0,0,0.0,0.08400187760742758,36.38412699751577,116954.26592584801,0.0
259,237,6,643.8024658653885,56.251106043340805,58.087171452014076,1,237,6,0,0,0,0.0,0.25170407054355354,36.41156024059007,140651.1138318575,0.0
260,241,8,643.7567571997643,56.251169076515424,58.08329847822857,1,241,8,0,0,0,0.0,0.08390636570630858,36.41019356142066,187514.46538020877,0.0
261,102,4,643.1575974207371,56.26774554894855,58.03243764788299,1,102,4,0,0,0,0.0,0.08397207832584852,36.3922608538544,93623.83636746401,0.0
262,181,4,643.1707992404699,56.28540780991964,58.03356017526487,1,181,4,0,0,0,0.0,0.16794125862474668,36.392656341114616,93626.7756071644,0.0
263,213,3,643.2365045547485,56.21861330104879,58.039145729012546,1,213,3,0,0,0,0.0,0.0839634183317576,36.39462443533581,70231.05312828861,0.0
264,113,2,643.0407322030514,56.28977797185624,58.02249713381777,1,113,2,0,0,0,0.0,0.33593962988656956,36.38875921118829,46798.90880702362,0.0
265,218,1,643.3515418861061,56.2566468184709,58.04891993717232,1,218,1,0,0,0,0.0,0.08395079627736098,36.39806922103711,23416.753991429516,0.0
266,114,2,642.8436366394162,56.2966248923274,58.00571728561151,1,114,2,0,1,1,0.0,0.16801310593882918,36.382850735687356,46776.96822924234,0.0
267,146,1,643.5491260439157,56.298079758975156,58.06569288806189,1,146,1,0,0,0,306.36309312965636,0.08392912592591861,36.40398299173913,23427.75147525527,0.0
268,65,1,643.004317406565,56.29788925735505,58.019398354699945,1,65,1,1,1,1,0.0,0.08398890579003067,36.38766785142611,23397.42756521072,0.0
269,97,8,643.3374542798847,56.20864097496851,58.047723319266225,1,97,8,0,0,0,0.0,0.16790468356998708,36.39764743476165,187327.75903083186,0.0
270,121,7,643.0582602694631,56.27626950232172,58.023988485765464,1,121,7,0,0,0,0.0,0.16796596607649134,36.389284487416134,163803.01007922366,94.9367088607595
271,231,3,643.1797435525805,56.2791624714897,58.03432064620312,1,231,3,0,0,0,306.2342740371427,0.25190894287639115,36.3929242768813,70221.57521977776,0.0
272,86,7,643.2762722484767,56.20095813360192,58.04252533425373,1,86,7,0,0,0,0.0,0.16791810907275195,36.39581541587413,163887.9515179408,0.0
273,123,2,643.5132329557091,56.27339357473939,58.06264731611901,1,123,2,0,0,0,306.3514983474428,0.08393306172488975,36.40290896755128,46851.50735020841,82.1917808219178
274,53,5,642.7908050194383,56.25994210889422,58.001216236141914,1,53,5,0,0,0,0.0,0.2520370708749071,36.381266348556196,116927.71760098153,94.9367088607595
275,188,7,643.6914489362389,56.281686502306755,58.077763054261425,1,188,7,0,0,2,0.0,0.08391352337044079,36.408240522100826,164049.71191908885,0.0
276,239,3,643.0661680735648,56.213416242283735,58.024661262110605,1,239,3,0,0,0,0.0,0.0839821148572223,36.38952145671268,70202.61047276553,63.291139240506325
277,210,3,642.8292079344392,56.27552856298734,58.00448814986585,1,210,3,0,0,0,0.0,0.08400813800192752,36.382418053833334,70163.04305000322,94.9367088607595
278,236,2,642.9542223215103,56.29388450951815,58.01513437898853,1,236,2,0,0,0,0.0,0.08399440681630958,36.3861662884272,46789.27857124606,0.0
279,181,2,642.8868212774396,56.239974706298504,58.009395444714464,1,181,2,0,0,0,306.13959739676164,0.2520054281295279,36.3841456227208,46781.77552134118,0.0
280,121,8,643.0075466521084,56.27761016683837,58.019673178569505,1,121,8,0,0,0,0.0,0.08398855120575112,36.38776463779016,187180.85843430052,94.9367088607595
281,202,7,642.8715811595321,56.30011666098269,58.00809750306405,1,202,7,0,0,0,0.0,0.16800696671556786,36.38368866908736,163730.27649647224,0.0
282,111,8,643.026593144983,56.28994727621777,58.021294022760266,1,111,8,0,0,0,0.0,0.41993229942372273,36.3883354752136,187189.33941785333,0.0
283,81,8,643.5480912439525,56.2070440123948,58.06560509307837,1,81,8,0,0,0,306.3591522415525,0.16785847878003013,36.403952029375716,187421.55102916085,36.58536585365854
284,176,9,643.0099032428116,56.27077987041906,58.01987373233606,1,176,9,0,0,1,0.0,0.16797658488904046,36.387835268239726,210579.64624290628,94.9367088607595
285,213,4,643.8857831917703,56.27789345077192,58.09422849064954,1,213,4,0,0,0,0.0,0.08389222828615384,36.41405091108516,93785.95890593248,0.0
286,180,3,642.8074955381453,56.250851543141785,58.00263835012985,1,180,3,0,0,0,0.0,0.2520315698417436,36.38176691492627,70159.41753065423,94.9367088607595
287,139,8,643.5790242049843,56.23625989781469,58.06822930953609,1,139,8,0,0,0,0.0,0.1678516955455448,36.40487753919275,187435.324795044,0.0
288,121,1,643.4220086447895,56.20300758803025,58.05490403000931,1,121,1,0,0,0,0.0,0.3357722657667922,36.400178735269684,23420.676153276752,36.58536585365854
289,154,9,643.2412299737334,56.28571880079581,58.03954735242864,1,154,9,0,0,0,0.0,0.16792579955493303,36.39476596211633,210695.5265262538,0.0
290,228,5,643.0926347430795,56.21233573699204,58.026912760439124,1,228,5,0,0,0,0.0,0.0839792092680533,36.39031452867813,117011.7164288365,63.291139240506325
291,199,4,643.4454788044095,56.26617233746937,58.05689660300983,1,199,4,0,0,0,0.0,0.08394049220367736,36.40088124250292,93687.92998554248,82.1917808219178
292,93,5,643.4776522666216,56.25075796896387,58.059627639234265,1,93,5,0,0,0,0.0,0.16787392726503375,36.4018441731268,117118.86631550436,82.1917808219178
293,70,1,643.5605887863785,56.22933623381755,58.06666538501216,1,70,1,0,0,0,0.0,0.08392786907499088,36.40432596478813,23428.38948867462,36.58536585365854
294,204,7,643.7206072583795,56.295011663208655,58.080234720136076,1,204,7,0,0,1,0.0,0.08391032752168232,36.409112548836674,164061.07253259458,0.0
295,85,8,643.3323275819421,56.250966064112674,58.047287827580305,1,85,8,0,0,0,306.28662069454657,0.08395290423326375,36.39749393562348,187325.47622521417,0.0
296,157,8,643.9598263073713,56.26931637269853,58.10049720107675,1,157,8,0,0,0,0.0,0.0838841175089757,36.41626379940705,187604.8875795667,0.0
297,242,7,643.3422302491963,56.20519387842019,58.04812900630766,1,242,7,0,0,0,0.0,0.08395181782182147,36.39779043048659,163913.6499566292,0.0
298,84,9,643.9119049832225,56.25333300242342,58.09644033998627,1,84,9,0,0,0,0.0,0.167778733385588,36.41483165766405,211031.49292870186,0.0
299,245,8,643.8124896027148,56.30013691551401,58.08802064623559,1,245,8,0,0,1,0.0,0.08390025850411821,36.411859922181876,187539.2817918167,0.0
300,96,6,643.1783309895545,56.21862963274596,58.034200548740316,1,96,6,0,1,1,306.2394236799091,0.16793960532082727,36.39288196264622,140442.67870216526,0.0
301,50,3,643.4133523665369,56.274853702588814,58.054169061057834,1,50,3,0,0,0,0.0,0.08394401591355424,36.39991962319628,70260.58304109938,82.1917808219178
302,122,9,643.690860779956,56.23497990032111,58.07771319368544,1,122,9,0,0,0,306.4097367991066,0.25174076351047114,36.408222931524016,210920.76355202502,0.0
303,239,1,643.889356220141,56.259406003625315,58.094531054764225,1,239,1,0,0,0,306.4766761810573,0.16778367371211633,36.41415770802418,23446.68860033253,0.0
304,110,2,643.5991878956556,56.29658677261911,58.06993966095733,1,110,2,0,0,0,0.0,0.3356945483610322,36.405480786067656,46861.07581053904,0.0
305,237,6,643.135658480227,56.22406280079115,58.03057203272625,1,237,6,0,0,0,0.0,0.16794897284845003,36.39160359252713,140428.4278561376,0.0
306,76,7,643.0853439960629,56.258515379212724,58.02629257635297,1,76,7,0,0,1,0.0,0.25194002894315354,36.39009606848975,163813.56239251222,94.9367088607595
307,222,7,643.2618387751281,56.22921046808815,58.04129881261592,1,222,7,0,0,1,306.2606292328283,0.25188191490084777,36.3953831728857,163882.3279737784,0.0
308,234,8,643.2052264846861,56.215315979170924,58.036487066431754,1,234,8,0,0,1,0.0,0.08396685086089496,36.39368760260302,187268.88090751105,0.0
309,201,3,643.4323181472719,56.27742711058634,58.05577932011504,1,201,3,0,0,0,0.0,0.1678838713248838,36.40048732491369,70263.74993268026,82.1917808219178
310,244,2,642.9262831769884,56.265255175655696,58.01275573726674,1,244,2,0,0,0,0.0,0.0839974751743035,36.38532873143591,46786.168399720606,94.9367088607595
311,229,1,643.3523506075144,56.22924129249484,58.048988628151655,1,229,1,0,0,0,0.0,0.16790141511366588,36.3980934336441,23416.79900456496,0.0
312,59,7,643.5477286148816,56.20853100384201,58.06557432616757,1,59,7,0,0,0,0.0,0.16785855830357094,36.4039411790376,163993.71586362342,36.58536585365854
313,85,1,643.54813532345,56.27685112507401,58.06560883246226,1,85,1,0,0,0,0.0,0.08392923455682742,36.40395334814788,23427.696332006384,82.1917808219178
314,100,5,643.5145988147706,56.21842180989146,58.06276322250832,1,100,5,1,1,1,0.0,0.25179873584115214,36.40294984016635,117129.14849235908,36.58536585365854
315,141,3,643.8801117762923,56.2272007052471,58.093748223393995,1,141,3,0,0,1,306.47946734764383,0.1677856992097974,36.41388139143792,70338.52217082473,0.0
316,171,3,642.9391953554004,56.22791365523362,58.01385508246127,1,171,3,0,0,0,0.0,0.08399605709347392,36.38571582060425,70181.40866554582,63.291139240506325
317,241,8,643.3378030993044,56.241782381890005,58.04775294921741,1,241,8,0,0,1,0.0,0.08395230351640863,36.397657878720935,187327.9143524326,0.0
318,85,6,643.8263561353087,56.21368773856828,58.089195316311304,1,85,6,0,0,0,0.0,0.167797478272584,36.41227447717538,140659.09218990483,0.0
319,197,7,643.9555117916316,56.24753064433622,58.10013199360718,1,197,7,0,0,0,0.0,0.1677691801669873,36.41613486766784,164152.59561818783,0.0
320,99,3,643.3625215943903,56.22484415233062,58.04985250028724,1,99,3,0,0,0,0.0,0.08394959176703959,36.398397943301845,70252.09535759142,0.0
321,136,8,643.8604798112065,56.245975798170825,58.09208562808616,1,136,8,0,0,0,0.0,0.08389500041028644,36.41329456534522,187560.65077410612,0.0
322,109,4,643.7803987022489,56.26856732551843,58.08530178825595,1,109,4,0,0,0,0.0,0.08390377494262367,36.41090046136316,93762.4962101407,0.0
323,161,8,643.319242645055,56.209476289695814,58.04617625938409,1,161,8,0,0,0,0.0,0.16790867962272024,36.39710214671439,187319.64979116886,0.0
324,232,4,643.1611166484654,56.28459503577527,58.032736890083406,1,232,4,0,0,0,0.0,0.251915076166175,36.39236628103897,93624.61988474139,0.0
325,147,5,643.7109519932419,56.22946760350478,58.07941631671939,1,147,5,0,0,0,0.0,0.08391138574378795,36.408823801281045,117183.79333242825,36.58536585365854
326,51,7,642.8723401501775,56.27474261505763,58.00816214639337,1,51,7,0,0,0,0.0,0.16800679997668244,36.383711426866476,163730.5722130548,94.9367088607595
327,227,2,643.5668268147856,56.245192754563,58.067194591472955,1,227,2,0,0,1,0.0,0.16785437022426783,36.40451260562823,46857.47339149507,0.0
328,117,1,643.5747184623033,56.20439868803527,58.067864056819325,1,117,1,0,0,0,0.0,0.08392631985571056,36.404748717311094,23429.17594283913,36.58536585365854
329,228,8,643.8191138021648,56.22578771822833,58.08858181116243,1,228,8,0,0,1,0.0,0.1677990653562474,36.412057961875,187542.23140111583,0.0
330,242,1,643.5799656379968,56.2109982748291,58.068309169674734,1,242,1,0,0,1,0.0,0.08392574455454294,36.40490570519675,23429.46799920994,36.58536585365854
331,104,1,643.5857255924493,56.216239962300726,58.06879776532255,1,104,1,0,0,1,0.0,0.1678502260822222,36.40507803217622,23429.78859699295,36.58536585365854
332,58,1,643.2006506416947,56.26429227926987,58.03609807643873,1,58,1,0,0,0,0.0,0.08396735304823305,36.39355054046649,23408.355423183,0.0
333,109,1,643.8693246692419,56.22295166040779,58.09283470591656,1,109,1,0,0,0,0.0,0.08389403138674681,36.41355895459083,23445.573649309586,0.0
334,136,8,643.8730986844748,56.261821350039796,58.09315431901349,1,136,8,0,0,0,0.0,0.16778723584133834,36.41367176456591,187566.26967955276,0.0
335,58,6,643.5734790693969,56.249536953195985,58.06775891826279,1,58,6,0,0,0,0.0,0.16785291148835094,36.40471163592198,140574.64175071905,0.0
336,162,7,643.3080009892583,56.218422249097515,58.0452212125512,1,162,7,0,0,2,0.0,0.083955573198118,36.39676553656112,163900.3136133764,0.0
337,164,3,643.1290416289121,56.272521337478565,58.0300093120464,1,164,3,0,0,0,0.0,0.25192563822343195,36.39140535170611,70213.10905129026,0.0
338,240,2,643.1187582463026,56.27600190338473,58.029134733955054,1,240,2,0,0,0,0.0,0.08397634154991111,36.39109725353593,46807.59462661112,94.9367088607595
339,86,1,643.1522220615298,56.27923375736724,58.03198056678003,1,86,1,0,0,0,306.2342740371427,0.08397266833216725,36.39209981942627,23405.659900741102,0.0
340,243,2,643.845655484125,56.28359169758828,58.0908300605238,1,243,2,0,0,1,0.0,0.2516898737452201,36.412851422366145,46888.51245698447,0.0
341,241,5,643.1571933422238,56.28739870042254,58.03240328881136,1,241,5,0,0,0,0.0,0.2519163680332081,36.39224874860769,117029.68300479413,0.0
342,235,8,643.0895947776735,56.27826838259851,58.02665417061976,1,235,8,0,0,0,0.0,0.16795908598841738,36.39022343965474,187217.39265653427,94.9367088607595
343,184,5,643.2262440919876,56.28306191133703,58.038273633052405,1,184,5,0,0,0,0.0,0.2518936329246513,36.39431712658137,117048.89974008975,0.0
344,135,4,643.0285457689315,56.25277155966916,58.0214601798236,1,135,4,0,0,0,0.0,0.25195873647280914,36.38839399473756,93595.10443876563,94.9367088607595
345,241,8,643.5547198895365,56.264403688426626,58.06616747674823,1,241,8,0,0,0,0.0,0.4196425628746832,36.40415036500364,187424.50261896508,82.1917808219178
346,205,3,643.3106567431241,56.26207127452237,58.045446840305466,1,205,3,0,0,0,0.0,0.083955281816807,36.39684505915664,70243.4350043419,0.0
347,184,5,643.6385756023228,56.22936221077813,58.07328009277768,1,184,5,0,0,0,0.0,0.25175795725205163,36.406659058232364,117163.6510754337,36.58536585365854
348,136,8,643.3429925832897,56.29150999893521,58.04819376036973,1,136,8,0,0,0,0.0,0.08395173418809755,36.39781325508424,187330.22511529148,0.0
349,235,8,642.9821020066738,56.26252083748513,58.01750758202135,1,235,8,0,0,2,306.1655481941997,0.1679826904236516,36.387001990253104,187169.52849440774,94.9367088607595
350,81,1,643.4522976204753,56.29434806204957,58.05747545826173,1,81,1,0,0,1,0.0,0.2518192330096453,36.40108533323752,23422.36202995175,0.0
351,67,8,643.8344052638859,56.22553815532723,58.08987713634404,1,67,8,0,0,1,0.0,0.1677957144232748,36.41251510639107,187549.04035278453,0.0
352,146,2,643.397757858038,56.24427494670692,58.05284490392875,1,146,2,0,0,0,0.0,0.16789145293158206,36.39945280851971,46838.65272132099,0.0
353,108,1,643.5001243054867,56.29015286822208,58.06153487682347,1,108,1,0,0,0,0.0,0.25180349767473964,36.4025166892545,23425.02405097034,0.0
354,137,1,642.9559438563883,56.213131590701856,58.01528093218143,1,137,1,0,0,0,306.1627202519323,0.251982653279251,36.38621789390169,23394.735105723983,63.291139240506325
355,99,7,642.8126930613071,56.236749091676494,58.0030811767639,1,99,7,0,0,1,0.0,0.08400995227917607,36.38192278885439,163707.33262123767,0.0
356,188,3,643.2626382447779,56.208755786165774,58.04136675233438,1,188,3,0,0,0,0.0,0.08396055057408484,36.39540711531914,70235.41691216508,0.0
357,208,8,643.1755385752767,56.24066868314019,58.03396313203597,1,208,8,0,0,0,0.0,0.2519103274252146,36.39279831353143,187255.66153567837,0.0
358,219,5,643.3405816163868,56.22191809906171,58.04798896689433,1,219,5,0,1,1,0.0,0.08395199868968094,36.39774106955431,117080.7197280373,0.0
359,140,5,643.8480074517429,56.232460380507284,58.09102927123611,1,140,5,0,0,0,0.0,0.16779273378617302,36.412921730996096,117221.93569205514,0.0
360,245,9,643.0455381516367,56.21154342272603,58.022906056081254,1,245,9,0,0,0,0.0,0.1679687596206507,36.38890323747452,210597.4971133069,63.291139240506325
